msa,name,name_norm,tier,entity_type,ls_subcategory,city,state,zip,source_form_d,source_sbir,source_nih,source_tto,form_d_filings,sbir_awards,sbir_total_usd,nih_grants,nih_total_usd,year_incorp,industry,tagline,tto_source_name,cik,uei,duns,website,employees,sbir_first_year,sbir_last_year,tto_location,url
atlanta,TQINTELLIGENCE INC,tqintelligence,grant_only_company,startup,unknown,TUCKER,GA,30084-2432,False,True,False,False,0.0,2.0,1157583.0,0.0,0.0,,,,,,WJHDC561KJK7,080263826,https://www.tqintelligence.com/,4,2019,2022,,
atlanta,TRANSFUSION AND TRANSPLANTATION TECH,transfusion and transplantation tech,grant_only_company,startup,unknown,ATLANTA,GA,30350,False,True,False,False,0.0,8.0,3502683.0,0.0,0.0,,,,,,,091249636,,,2001,2008,,
atlanta,TRANSFUSION AND TRANSPLANTATION TECHNLGY,transfusion and transplantation technlgy,grant_only_company,startup,unknown,Dunwoody,GA,30338,False,True,False,False,0.0,1.0,99509.0,0.0,0.0,,,,,,,,http://,0,2004,2004,,
atlanta,"TURBINE MONITORING AND SUPPORT SERVICES, LLC",turbine monitoring and support services,grant_only_company,startup,medtech,ATLANTA,GA,30308-1023,False,True,False,False,0.0,1.0,199580.0,0.0,0.0,,,,,,Z1G6XHRYBXJ9,116711681,https://turbinelogic.com,6,2024,2024,,
atlanta,Technical Ceramics Laboratorie,technical ceramics laboratorie,grant_only_company,startup,unknown,Alpharetta,GA,30201,False,True,False,False,0.0,0.0,47800.0,0.0,0.0,,,,,,,,,,1991,1991,,
atlanta,"Telineage, Inc.",telineage,grant_only_company,startup,unknown,Atlanta,GA,30308-3741,False,True,False,False,0.0,2.0,650000.0,0.0,0.0,,,,,,,968141452,,12,2011,2013,,
atlanta,Teverra LLC,teverra,grant_only_company,startup,unknown,BROOKHAVEN,GA,30319-5378,False,True,False,False,0.0,8.0,8556155.38,0.0,0.0,,,,,,NM6FBGW1LKW8,081011642,http://www.teverra.com,8,2019,2024,,
atlanta,Theragenics Corp,theragenics,grant_only_company,startup,unknown,Atlanta,GA,30318,False,True,False,False,0.0,0.0,50000.0,0.0,0.0,,,,,,,,,,1987,1987,,
atlanta,"Thrust Interactive, Inc.",thrust interactive,grant_only_company,startup,unknown,Atlanta,GA,30308-1085,False,True,True,False,0.0,2.0,1627726.0,3.0,1627726.0,,,,,,XUNZPGNMLQE1,005438750,https://www.thrustinteractive.com,15,2015,2018,,
atlanta,"Timeplus, Inc.",timeplus,grant_only_company,startup,unknown,Marietta,GA,30066,False,True,False,False,0.0,0.0,99450.0,0.0,0.0,,,,,,,,,12,1993,1993,,
atlanta,Transport Foundry,transport foundry,grant_only_company,startup,unknown,ATLANTA,GA,30305-1754,False,True,False,False,0.0,1.0,150000.0,0.0,0.0,,,,,,,079199547,transportfoundry.com,1,2014,2014,,
atlanta,Transportation Consulting Mda,transportation consulting mda,grant_only_company,startup,services,Duluth,GA,30136,False,True,False,False,0.0,0.0,574331.0,0.0,0.0,,,,,,,,,,1993,1995,,
atlanta,ULTOOL LLC,ultool,grant_only_company,startup,unknown,DULUTH,GA,30097-2548,False,True,False,False,0.0,12.0,3374842.59,0.0,0.0,,,,,,DAQRG9PBNTT4,826375110,https://ultool.com,8,2010,2025,,
atlanta,USDigiComm Corporation,usdigicomm,grant_only_company,startup,unknown,Marietta,GA,30066-3066,False,True,False,False,0.0,0.0,60000.0,0.0,0.0,,,,,,,120440107,www.usdigicomm.com,3,2001,2001,,
atlanta,"Urjanet, Inc.",urjanet,grant_only_company,startup,unknown,Atlanta,GA,30307-1216,False,True,False,False,0.0,1.0,150000.0,0.0,0.0,,,,,,,832662683,,6,2011,2011,,
atlanta,"VALEN BIOTECH, INC.",valen biotech,grant_only_company,startup,biotech,ATLANTA,GA,30306,False,True,False,False,0.0,1.0,99696.0,0.0,0.0,,,,,,,,,,2003,2003,,
atlanta,VIRTUALLY BETTER INC,virtually better,grant_only_company,startup,unknown,DECATUR,GA,30033-3226,False,True,True,False,0.0,35.0,24251741.0,27.0,12138993.0,,,,,,U3YHM5TMMCZ9,010776370,www.virtuallybetter.com,8,1998,2024,,
atlanta,"VIVONETICS, INC.",vivonetics,grant_only_company,startup,unknown,ATLANTA,GA,30332,False,True,False,False,0.0,3.0,3597591.0,0.0,0.0,,,,,,,122150548,,,2003,2007,,
atlanta,"VOREAS LABORATORIES, LLC",voreas laboratories,grant_only_company,startup,unknown,ATLANTA,GA,30328-3652,False,True,False,False,0.0,3.0,6612803.0,0.0,0.0,,,,,,RKW6F8QJPMC5,117038725,https://www.voreas.tech/,10,2022,2024,,
atlanta,"VP TECHNOLOGIES, INC.",vp technologies,grant_only_company,startup,unknown,Marietta,GA,30067,False,True,False,False,0.0,1.0,67800.0,0.0,0.0,,,,,,,031736077,,7,2000,2000,,
atlanta,VQlink Incorporated,vqlink,grant_only_company,startup,unknown,Atlanta,GA,30308-1037,False,True,False,False,0.0,2.0,600000.0,0.0,0.0,,,,,,,800751880,,1,2008,2009,,
atlanta,VRgluv LLC,vrgluv,grant_only_company,startup,unknown,Atlanta,GA,30318-2156,False,True,False,False,0.0,2.0,1045542.0,0.0,0.0,,,,,,FE8KR6JNHLG6,117001975,https://www.vrgluv.com/,7,2019,2020,,
atlanta,"VT SILICON, INC.",vt silicon,grant_only_company,startup,unknown,Atlanta,GA,30308,False,True,False,False,0.0,5.0,1670374.0,0.0,0.0,,,,,,,131610391,,3,2003,2006,,
atlanta,"Vaxcel, Inc.",vaxcel,grant_only_company,startup,unknown,Norcross,GA,30092,False,True,False,False,0.0,1.0,187293.0,0.0,0.0,,,,,,,,,,1996,1997,,
atlanta,"Veloxiti, Inc.",veloxiti,grant_only_company,startup,unknown,Alpharetta,GA,30022-1492,False,True,False,False,0.0,24.0,9205106.8,0.0,0.0,,,,,,EACBKXMLURN9,808996508,https://www.veloxiti.com,20,1996,2020,,
atlanta,VerdeTerra LLC,verdeterra,grant_only_company,startup,unknown,ATLANTA,GA,30350-2995,False,True,False,False,0.0,1.0,100000.0,0.0,0.0,,,,,,t7khunezrkg8,,https://www.vtalgae.com,1,2025,2025,,
atlanta,Versaq,versaq,grant_only_company,startup,unknown,Atlanta,GA,30308,False,True,False,False,0.0,1.0,99987.0,0.0,0.0,,,,,,,792280799,,5,2010,2010,,
atlanta,"Vintinura Imaging, Inc.",vintinura imaging,grant_only_company,startup,medtech,Atlanta,GA,-,False,True,False,False,0.0,1.0,149166.0,0.0,0.0,,,,,,,078460517,www.vintinura.com,5,2013,2013,,
atlanta,Virkaz Technologies,virkaz technologies,grant_only_company,startup,unknown,Decatur,GA,30030-5314,False,True,False,False,0.0,3.0,397200.0,0.0,0.0,,,,,,,383787117,,2,2009,2011,,
atlanta,"Virtual Aerosurface Technologies, Inc.",virtual aerosurface technologies,grant_only_company,startup,unknown,SMYRNA,GA,30080-5685,False,True,False,False,0.0,9.0,3168349.0,0.0,0.0,,,,,,ZC8YQ5K8MB83,133873658,,2,2004,2017,,
atlanta,Vista Sora,vista sora,grant_only_company,startup,unknown,Kennesaw,GA,30152,False,True,False,False,0.0,1.0,149526.0,0.0,0.0,,,,,,RKZARTG1Z896,,,10,2025,2025,,
atlanta,VueLogic LLC,vuelogic,grant_only_company,startup,unknown,Marietta,GA,30066-8719,False,True,False,False,0.0,2.0,600000.0,0.0,0.0,,,,,,,805568651,,5,2008,2009,,
atlanta,WANG ELECTRO-OPTO CORPORATION,wang electro opto,grant_only_company,startup,unknown,MARIETTA,GA,30060-1104,False,True,False,False,0.0,22.0,8533430.0,0.0,0.0,,,,,,WL68H31YQBY5,796267656,https://www.weo.com,5,1993,2017,,
atlanta,WATERVISIONS INTERNATIONAL,watervisions international,grant_only_company,startup,biotech,Cumming,GA,30040,False,True,False,False,0.0,3.0,907916.0,0.0,0.0,,,,,,,034051016,,3,2002,2005,,
atlanta,WEAV3D INC.,weav3d,grant_only_company,startup,unknown,NORCROSS,GA,30093-2919,False,True,False,False,0.0,2.0,1224661.0,0.0,0.0,,,,,,NHN6XGUNLXN5,080898731,http://www.weav3d.com,9,2019,2021,,
atlanta,WI-SENSE LLC,wi sense,grant_only_company,startup,unknown,SMYRNA,GA,30082-4611,False,True,True,False,0.0,3.0,666896.0,3.0,481896.0,,,,,,JHMLVL1DWKE9,079182562,,3,2016,2023,,
atlanta,Walaris LLC,walaris,grant_only_company,startup,unknown,PEACHTREE CORNERS,GA,30092-4303,False,True,False,False,0.0,2.0,1549810.0,0.0,0.0,,,,,,G1S8TMZUWVR1,116967045,https://walaris.com/,16,2020,2020,,
atlanta,"Weilin Biotechnology, Inc.",weilin biotechnology,grant_only_company,startup,biotech,Norcross,GA,30093-0126,False,True,False,False,0.0,2.0,200000.0,0.0,0.0,,,,,,,,,,2004,2005,,
atlanta,"Wet Weather Engineering & Technology, L.L.C. (WWETCO)",wet weather engineering technology l l c wwetco,grant_only_company,startup,unknown,Atlanta,GA,30329,False,True,False,False,0.0,3.0,659594.0,0.0,0.0,,,,,,,025258026,,,2004,2005,,
atlanta,Whisper Communications,whisper communications,grant_only_company,startup,unknown,Atlanta,GA,30308-1068,False,True,False,False,0.0,1.0,150000.0,0.0,0.0,,,,,,,832448372,,3,2010,2010,,
atlanta,Wingborne Aeronautics Corporation,wingborne aeronautics,grant_only_company,startup,unknown,Atlanta,GA,30306-4128,False,True,False,False,0.0,4.0,1381367.0,0.0,0.0,,,,,,ZDJCX1P1BG63,,,1,2023,2025,,
atlanta,"XR Solutions, Inc",xr solutions,grant_only_company,startup,unknown,Roswell,GA,30075,False,True,False,False,0.0,8.0,2138694.0,0.0,0.0,,,,,,CMZXEUXHPLS9,111700911,https://www.dauntlessxr.com,5,2022,2025,,
atlanta,"ZETRA BIOLOGICALS, LLC",zetra biologicals,grant_only_company,startup,unknown,TUCKER,GA,-,False,True,False,False,0.0,3.0,1799996.0,0.0,0.0,,,,,,,791285062,,,2008,2010,,
atlanta,"ZIRUS, INC.",zirus,grant_only_company,startup,unknown,BUFORD,GA,30518 9206,False,True,False,False,0.0,1.0,430933.0,0.0,0.0,,,,,,,808083351,,,2009,2009,,
atlanta,ZONO SERVICES LLC,zono services,grant_only_company,startup,services,Lawrenceville,GA,30046-6746,False,True,False,False,0.0,1.0,96750.0,0.0,0.0,,,,,,K96MLN6PUWJ5,053844413,,5,2017,2017,,
atlanta,ZOOZ Mobile,zooz mobile,grant_only_company,startup,unknown,Atlanta,GA,30350-6876,False,True,False,False,0.0,2.0,673210.0,0.0,0.0,,,,,,,028022274,,4,2010,2012,,
atlanta,"ZYGOGEN, LLC",zygogen,grant_only_company,startup,unknown,ATLANTA,GA,30303,False,True,False,False,0.0,8.0,4251719.0,0.0,0.0,,,,,,,028796170,,,2003,2008,,
atlanta,ZYLINIUM RESEARCH LLC,zylinium research,grant_only_company,startup,unknown,ATLANTA,GA,30309-4221,False,True,False,False,0.0,1.0,1669984.14,0.0,0.0,,,,,,HV6FL8KSLLG4,116936462,,3,2021,2021,,
atlanta,Zyrobotics LLC ,zyrobotics,grant_only_company,startup,medtech,Atlanta,GA,30319-2002,False,True,False,False,0.0,3.0,998724.0,0.0,0.0,,,,,,,079142572,www.zyrobotics.com,8,2015,2020,,
atlanta,"starMobile, Inc.",starmobile,grant_only_company,startup,unknown,Atlanta,GA,30308-1064,False,True,False,False,0.0,2.0,899979.0,0.0,0.0,,,,,,,078452561,,6,2012,2013,,
atlanta,"ABLi Therapeutics, Inc.",abli therapeutics,operating_company,startup,pharma,ATLANTA,GA,30339,True,True,False,False,1.0,8.0,13235709.0,0.0,0.0,2025,Pharmaceuticals,,,0002104142,Z6F2VWKXRXL9,828325899,https://www.ablitherapeutics.com,5,2009,2021,,
atlanta,"ADCARE HEALTH SYSTEMS, INC",adcare health systems,operating_company,startup,medtech,ROSWELL,GA,30076,True,False,False,False,1.0,0.0,0.0,0.0,0.0,,Other Health Care,,,0001004724,,,,,,,,
atlanta,ALIMERA SCIENCES INC,alimera sciences,operating_company,startup,pharma,ALPHARETTA,GA,30005,True,False,False,False,3.0,0.0,0.0,0.0,0.0,,Pharmaceuticals,,,0001267602,,,,,,,,
atlanta,AMBLYOTECH INC.,amblyotech,operating_company,startup,medtech,MARIETTA,GA,30062,True,False,False,False,1.0,0.0,0.0,0.0,0.0,2014,Other Health Care,,,0001695495,,,,,,,,
atlanta,"ASSURED PHARMA, INC.",assured pharma,operating_company,startup,pharma,Atlanta,GA,30328,True,False,False,False,1.0,0.0,0.0,0.0,0.0,2015,Pharmaceuticals,,,0001649887,,,,,,,,
atlanta,"ATLANTA DETOX GROUP, LLC",atlanta detox,operating_company,startup,medtech,RIVERDALE,GA,30274,True,False,False,False,1.0,0.0,0.0,0.0,0.0,2022,Other Health Care,,,0002069614,,,,,,,,
atlanta,"Access Clinical Partners, LLC",access clinical partners,operating_company,startup,medtech,ATLANTA,GA,30328,True,False,False,False,1.0,0.0,0.0,0.0,0.0,2011,Other Health Care,,,0001653958,,,,,,,,
atlanta,Accuitis Inc.,accuitis,operating_company,startup,biotech,CUMMING,GA,30041,True,False,False,False,4.0,0.0,0.0,0.0,0.0,2011,Biotechnology,,,0001634848,,,,,,,,
atlanta,"Accushield, LLC",accushield,operating_company,startup,medtech,ATLANTA,GA,30339,True,False,False,False,2.0,0.0,0.0,0.0,0.0,2013,Other Health Care,,,0001624042,,,,,,,,
atlanta,"AlmataBio, Inc.",almatabio,operating_company,startup,biotech,ATLANTA,GA,30308,True,False,False,False,1.0,0.0,0.0,0.0,0.0,2023,Biotechnology,,,0002002604,,,,,,,,
atlanta,"American CareSource Holdings, Inc.",american caresource,operating_company,startup,medtech,ATLANTA,GA,30309,True,False,False,False,1.0,0.0,0.0,0.0,0.0,,Other Health Care,,,0001316645,,,,,,,,
atlanta,"AmpSport, Inc.",ampsport,operating_company,startup,biotech,Decatur,GA,30030,True,False,False,False,3.0,0.0,0.0,0.0,0.0,2016,Biotechnology,,,0001801202,,,,,,,,
atlanta,Andson Biotech Inc.,andson biotech,operating_company,startup,biotech,ATLANTA,GA,30303,True,True,True,True,2.0,1.0,302671.0,1.0,302671.0,2021,Biotechnology,,emory_known,0002017131,JN6BFBRSN5K7,118408195,https://www.andsonbiotech.com,2,2025,2025,,
atlanta,Antios Therapeutics Inc.,antios therapeutics,operating_company,startup,pharma,ATLANTA,GA,30355,True,False,False,False,2.0,0.0,0.0,0.0,0.0,2018,Biotechnology,,,0001760428,,,,,,,,
atlanta,"AperiSys, Inc.",aperisys,operating_company,startup,medtech,CUMMING,GA,30041,True,False,False,False,9.0,0.0,0.0,0.0,0.0,2015,Other Health Care,,,0001658374,,,,,,,,
atlanta,Apollo Behavior Services LLC,apollo behavior services,operating_company,startup,services,SUWANEE,GA,30024,True,False,False,False,1.0,0.0,0.0,0.0,0.0,2020,Other Health Care,,,0001965287,,,,,,,,
atlanta,"Apollo Med Innovations, Inc.",apollo med innovations,operating_company,startup,medtech,PEACHTREE CITY,GA,30269,True,False,False,False,2.0,0.0,0.0,0.0,0.0,2019,Other Health Care,,,0001747838,,,,,,,,
atlanta,"Artelon, Inc.",artelon,operating_company,startup,biotech,MARIETTA,GA,30067,True,False,False,False,1.0,0.0,0.0,0.0,0.0,2023,Biotechnology,,,0001978956,,,,,,,,
atlanta,"Arthroba, Inc.",arthroba,operating_company,startup,medtech,SMYRNA,GA,30080,True,False,False,False,3.0,0.0,0.0,0.0,0.0,2021,Other Health Care,,,0001972133,,,,,,,,
atlanta,"Artificial Intelligence Medical Services, Inc.",artificial intelligence medical services,operating_company,startup,biotech,CUMMING,GA,30041,True,False,False,False,4.0,0.0,0.0,0.0,0.0,2020,Biotechnology,,,0001846100,,,,,,,,
atlanta,"Association Health Plans of America, LLC",association health plans of america,operating_company,startup,medtech,ATLANTA,GA,30326,True,False,False,False,1.0,0.0,0.0,0.0,0.0,2018,Other Health Care,,,0001753221,,,,,,,,
atlanta,"Axion BioSystems, Inc.",axion biosystems,operating_company,startup,biotech,ATLANTA,GA,30309,True,True,True,True,2.0,8.0,10706223.0,7.0,3155163.0,,Biotechnology,,gatech_known,0001458565,XCMKL76UJL15,802587035,,,2008,2018,,
atlanta,"Azalea Health Innovations, Inc.",azalea health innovations,operating_company,startup,medtech,ATLANTA,GA,30328,True,False,False,False,2.0,0.0,0.0,0.0,0.0,,Other Health Care,,,0001630860,,,,,,,,
atlanta,"B4CC, Inc.",b4cc,operating_company,startup,biotech,GAINESVILLE,GA,30501,True,False,False,False,4.0,0.0,0.0,0.0,0.0,2015,Biotechnology,,,0001660721,,,,,,,,
atlanta,BBM Health LLC,bbm health,operating_company,startup,medtech,Atlanta,GA,30309,True,False,False,False,1.0,0.0,0.0,0.0,0.0,2016,Other Health Care,,,0001785807,,,,,,,,
atlanta,"BIOCURITY HOLDINGS, INC.",biocurity,operating_company,startup,biotech,JOHNS CREEK,GA,30097,True,False,False,False,1.0,0.0,0.0,0.0,0.0,2015,Biotechnology,,,0001639681,,,,,,,,
atlanta,"BLA Technology, LLC",bla technology,operating_company,startup,medtech,ATLANTA,GA,30327,True,False,False,False,9.0,0.0,0.0,0.0,0.0,,Other Health Care,,,0001522591,,,,,,,,
atlanta,"Basis Medical, LLC",basis medical,operating_company,startup,medtech,Atlanta,GA,30307,True,False,False,False,3.0,0.0,0.0,0.0,0.0,2017,Other Health Care,,,0001738555,,,,,,,,
atlanta,"BioCircuit Technologies, Inc.",biocircuit technologies,operating_company,startup,biotech,ATLANTA,GA,30309,True,True,True,False,3.0,5.0,10040502.0,9.0,7753464.0,2016,Biotechnology,,,0001777259,E9KLDNMNYJK5,116978015,http://www.biocircuit.com,15,2020,2024,,
atlanta,"Blue Summit Hospice & Palliative Care, Inc.",blue summit hospice palliative care,operating_company,startup,medtech,ATLANTA,GA,30318,True,False,False,False,1.0,0.0,0.0,0.0,0.0,2022,Other Health Care,,,0001945223,,,,,,,,
atlanta,"Boston Biopharma, Inc.",boston biopharma,operating_company,startup,pharma,ROSWELL,GA,30075,True,False,False,False,1.0,0.0,0.0,0.0,0.0,,Pharmaceuticals,,,0001857036,,,,,,,,
atlanta,BrainTrust BIO Inc.,braintrust bio,operating_company,startup,biotech,ATLANTA,GA,30309,True,False,False,False,2.0,0.0,0.0,0.0,0.0,2019,Biotechnology,,,0001844575,,,,,,,,
atlanta,"Brij Medical, Inc.",brij medical,operating_company,startup,medtech,Marietta,GA,30067,True,False,False,False,3.0,0.0,0.0,0.0,0.0,2021,Other Health Care,,,0001872429,,,,,,,,
atlanta,"Brijjit Medical, Inc.",brijjit medical,operating_company,startup,medtech,MARIETTA,GA,30067,True,False,False,False,4.0,0.0,0.0,0.0,0.0,2021,Other Health Care,,,0001872429,,,,,,,,
atlanta,Brijjitco LLC,brijjitco,operating_company,startup,medtech,ATLANTA,GA,30309,True,False,False,False,2.0,0.0,0.0,0.0,0.0,2016,Other Health Care,,,0001709095,,,,,,,,
atlanta,"Brookhaven Medical, Inc.",brookhaven medical,operating_company,startup,medtech,ATLANTA,GA,30305,True,False,False,False,3.0,0.0,0.0,0.0,0.0,2013,Other Health Care,,,0001592473,,,,,,,,
atlanta,"CHS Healthcare Ventures, Inc.",chs healthcare ventures,operating_company,startup,medtech,DECATUR,GA,30030,True,True,True,False,1.0,2.0,554056.0,1.0,298099.0,2016,Other Health Care,,,0001811460,LL15RDS34HE7,117243088,http://www.lightengalehealth.com,2,2020,2021,,
atlanta,CORMATRIX CARDIOVASCULAR INC,cormatrix cardiovascular,operating_company,startup,biotech,Roswell,GA,30076,True,False,False,False,2.0,0.0,0.0,0.0,0.0,,Biotechnology,,,0001434206,,,,,,,,
atlanta,CRYOLIFE INC,cryolife,operating_company,startup,medtech,KENNESAW,GA,30144,True,True,False,False,2.0,5.0,2944173.0,0.0,0.0,,Other Health Care,,,0000784199,,,,,1987,2000,,
atlanta,Carestream Dental Alpha Ltd,carestream dental alpha,operating_company,startup,medtech,ATLANTA,GA,30339,True,False,False,False,2.0,0.0,0.0,0.0,0.0,2017,Other Health Care,,,0001744559,,,,,,,,
atlanta,"Cartiva, Inc.",cartiva,operating_company,startup,medtech,ALPHARETTA,GA,30005,True,False,False,False,2.0,0.0,0.0,0.0,0.0,2011,Other Health Care,,,0001539128,,,,,,,,
atlanta,"Celtaxsys, Inc.",celtaxsys,operating_company,startup,biotech,ATLANTA,GA,30363,True,False,False,False,1.0,0.0,0.0,0.0,0.0,,Biotechnology,,,0001334381,,,,,,,,
atlanta,"Clearside Biomedical, Inc.",clearside biomedical,operating_company,startup,pharma,Alpharetta,GA,30005,True,False,False,True,1.0,0.0,0.0,0.0,0.0,,Pharmaceuticals,,emory_known,0001539029,,,,,,,,
atlanta,"Clinigence Holdings, Inc.",clinigence,operating_company,startup,medtech,ATLANTA,GA,30309,True,False,False,False,5.0,0.0,0.0,0.0,0.0,2018,Other Health Care,,,0001755447,,,,,,,,
atlanta,"Cocrystal Pharma, Inc.",cocrystal pharma,operating_company,startup,pharma,TUCKER,GA,30084,True,False,False,False,3.0,0.0,0.0,0.0,0.0,,Pharmaceuticals,,,0001412486,,,,,,,,
atlanta,"ControlRad, Inc.",controlrad,operating_company,startup,medtech,PEACHTREE CORNERS,GA,30092,True,False,False,False,1.0,0.0,0.0,0.0,0.0,,Other Health Care,,,0001558121,,,,,,,,
atlanta,"Covanos, Inc.",covanos,operating_company,startup,medtech,ALPHARETTA,GA,30005,True,False,False,False,1.0,0.0,0.0,0.0,0.0,,Other Health Care,,,0001972478,,,,,,,,
atlanta,"Delaney SL Fund, LLC",delaney sl fund,operating_company,startup,medtech,DULUTH,GA,30096,True,False,False,False,1.0,0.0,0.0,0.0,0.0,2024,Other Health Care,,,0002089798,,,,,,,,
atlanta,"Docsnap, Inc.",docsnap,operating_company,startup,medtech,Atlanta,GA,30339,True,False,False,False,1.0,0.0,0.0,0.0,0.0,,Other Health Care,,,0001923356,,,,,,,,
atlanta,"EVOQ Medical, Inc.",evoq medical,operating_company,startup,medtech,ATLANTA,GA,30339,True,False,False,False,1.0,0.0,0.0,0.0,0.0,2014,Other Health Care,,,0001665323,,,,,,,,
atlanta,"EarliTec Diagnostics, Inc.",earlitec diagnostics,operating_company,startup,diagnostics,DECATUR,GA,30030,True,False,False,False,2.0,0.0,0.0,0.0,0.0,2019,Other Health Care,,,0001911356,,,,,,,,
atlanta,"EmTheraPro, Inc.",emtherapro,operating_company,startup,medtech,DECATUR,GA,30030,True,False,False,False,1.0,0.0,0.0,0.0,0.0,2021,Other Health Care,,,0001992821,,,,,,,,
atlanta,"Endosafe Endoscopy Products, LLC",endosafe endoscopy products,operating_company,startup,medtech,KENNESAW,GA,30144,True,False,False,False,1.0,0.0,0.0,0.0,0.0,2011,Other Health Care,,,0001620086,,,,,,,,
atlanta,"Excel Health, LLC",excel health,operating_company,startup,medtech,ATLANTA,GA,30309,True,False,False,False,2.0,0.0,0.0,0.0,0.0,2015,Other Health Care,,,0001693389,,,,,,,,
atlanta,FEMASYS INC,femasys,operating_company,startup,medtech,SUWANEE,GA,30024,True,False,False,False,7.0,0.0,0.0,0.0,0.0,,Other Health Care,,,0001339005,,,,,,,,
atlanta,"Falcon Hospice, L.P.",falcon hospice l p,operating_company,startup,medtech,ATLANTA,GA,30339,True,False,False,False,4.0,0.0,0.0,0.0,0.0,2022,Other Health Care,,,0001946789,,,,,,,,
atlanta,"FlexSpark, Inc.",flexspark,operating_company,startup,medtech,ATLANTA,GA,30341,True,False,False,False,1.0,0.0,0.0,0.0,0.0,2016,Other Health Care,,,0001674826,,,,,,,,
atlanta,"Focused Cryo, Inc",focused cryo,operating_company,startup,medtech,KENNESAW,GA,30144,True,False,False,False,5.0,0.0,0.0,0.0,0.0,2019,Other Health Care,,,0001835523,,,,,,,,
atlanta,"Freedom Pharmacy Operations, LLC",freedom pharmacy operations,operating_company,startup,pharma,Atlanta,GA,30305,True,False,False,False,2.0,0.0,0.0,0.0,0.0,2020,Other Health Care,,,0001839907,,,,,,,,
atlanta,"GAINESVILLE SURGERY CENTER, L.P.",gainesville surgery center l p,operating_company,startup,medtech,GAINESVILLE,GA,30501,True,False,False,False,3.0,0.0,0.0,0.0,0.0,,Other Health Care,,,0000941125,,,,,,,,
atlanta,GALECTIN THERAPEUTICS INC,galectin therapeutics,operating_company,startup,pharma,NORCROSS,GA,30071,True,False,False,False,3.0,0.0,0.0,0.0,0.0,,Pharmaceuticals,,,0001133416,,,,,,,,
atlanta,GUIDED THERAPEUTICS INC,guided therapeutics,operating_company,startup,pharma,NORCROSS,GA,30092,True,True,False,False,1.0,7.0,5691794.0,0.0,0.0,,Other Health Care,,,0000924515,EED4JJEKE5V1,800743106,,,2001,2011,,
atlanta,"GeoVax Labs, Inc.",geovax labs,operating_company,startup,biotech,SMYRNA,GA,30080,True,False,False,True,3.0,0.0,0.0,0.0,0.0,,Biotechnology,,emory_known,0000832489,,,,,,,,
atlanta,"Georgia Medicinal Partners, LLC",georgia medicinal partners,operating_company,startup,medtech,ROSWELL,GA,30076,True,False,False,False,1.0,0.0,0.0,0.0,0.0,2020,Other Health Care,,,0001844797,,,,,,,,
atlanta,"Global Continence, Inc.",global continence,operating_company,startup,medtech,ATLANTA,GA,30329,True,False,False,False,1.0,0.0,0.0,0.0,0.0,2021,Other Health Care,,,0001945306,,,,,,,,
atlanta,"Greatest Generation Partners Fund Three, LLC",greatest generation partners fund three,operating_company,startup,medtech,ATLANTA,GA,30361,True,False,False,False,1.0,0.0,0.0,0.0,0.0,2022,Other Health Care,,,0001909587,,,,,,,,
atlanta,"Guide Therapeutics, Inc.",guide therapeutics,operating_company,startup,pharma,TUCKER,GA,30084,True,False,False,False,1.0,0.0,0.0,0.0,0.0,2018,Biotechnology,,,0001769132,,,,,,,,
atlanta,"HIPnation Operations & Solutions, LLC",hipnation operations solutions,operating_company,startup,medtech,SUWANEE,GA,30024,True,False,False,False,1.0,0.0,0.0,0.0,0.0,,Other Health Care,,,0001713574,,,,,,,,
atlanta,Havix Group LLC,havix,operating_company,startup,pharma,HOSCHTON,GA,30548,True,False,False,False,3.0,0.0,0.0,0.0,0.0,2015,Pharmaceuticals,,,0001650186,,,,,,,,
atlanta,Hive LLC,hive,operating_company,startup,medtech,Atlanta,GA,30305,True,False,False,False,3.0,0.0,0.0,0.0,0.0,2014,Other Health Care,,,0001636196,,,,,,,,
atlanta,"Huxley Medical, Inc.",huxley medical,operating_company,startup,medtech,Atlanta,GA,30318,True,True,True,False,11.0,3.0,1477138.0,1.0,256207.0,2019,Other Health Care,,,0001869701,XS7ZWMAL9NA8,117061985,,18,2020,2022,,
atlanta,"INSIGHT OPTICS, INC.",insight optics,operating_company,startup,biotech,ATLANTA,GA,30318,True,False,False,False,1.0,0.0,0.0,0.0,0.0,,Biotechnology,,,0001924150,,,,,,,,
atlanta,"Illuma, LLC",illuma,operating_company,startup,medtech,Alpharetta,GA,30022,True,False,False,False,3.0,0.0,0.0,0.0,0.0,,Other Health Care,,,0001615766,,,,,,,,
atlanta,"Inhibikase Therapeutics, Inc.",inhibikase therapeutics,operating_company,startup,pharma,Atlanta,GA,30339,True,False,True,False,2.0,0.0,0.0,11.0,10876254.0,,Pharmaceuticals,,,0001750149,,,,,,,,
atlanta,"Integrity Medical Services, LLC",integrity medical services,operating_company,startup,services,ROSWELL,GA,30075,True,False,False,False,1.0,0.0,0.0,0.0,0.0,2017,Other Health Care,,,0001736301,,,,,,,,
atlanta,Jackson Medical Group Inc.,jackson medical,operating_company,startup,medtech,ATLANTA,GA,30318,True,False,False,False,1.0,0.0,0.0,0.0,0.0,2019,Other Health Care,,,0001884553,,,,,,,,
